annual-change-primary-energy-source,,,,,,,,,,
Entity,Code,Year,Solar (TWh growth - equivalent),Coal (TWh growth),Gas (TWh growth),Other renewables (TWh growth - equivalent),Nuclear (TWh growth - equivalent),Hydro (TWh growth - equivalent),Wind (TWh growth - equivalent),Oil (TWh growth)
North Macedonia,MKD,1998,0,4.4084206,0.1915,0,,0.5411291,0,-1.2306814
North Macedonia,MKD,1999,0,-2.4883652,0.162775,0,,0.90483856,0,0.000727654
North Macedonia,MKD,2000,0,-1.421896,0.22022498,0,,-0.64758086,0,0.1930027
North Macedonia,MKD,2001,0,1.6429939,0.19150001,0,,-1.6206218,0,-2.0370207
North Macedonia,MKD,2002,0,-2.2454042,0.019150019,0,,0.3705021,0,1.1926794
North Macedonia,MKD,2003,0,2.2628717,-0.086175025,0,,1.775213,0,-0.33779907
North Macedonia,MKD,2004,0,-0.8553047,-0.01897496,0,,0.28583765,0,0.18991184
North Macedonia,MKD,2005,0,0.6158905,0.047014415,0,,0.001605034,0,0.4169054
North Macedonia,MKD,2006,0,-0.47916794,0.051567495,0,,0.4227047,0,0.54738235
North Macedonia,MKD,2007,0,0.43082237,0.21485281,0,,-1.8390207,0,0.96696854
North Macedonia,MKD,2008,0,0.42017937,0.13611752,0,,-0.49544835,0,-1.1180725
North Macedonia,MKD,2009,0,-1.7878447,-0.38115007,0,,1.1862957,0,0.49329376
North Macedonia,MKD,2010,0.000072165,-0.49276257,0.36013454,0,,3.2006874,0,-0.35369968
North Macedonia,MKD,2011,0.003163724,2.1393032,0.17398465,0,,-2.79428,0,0.3964548
North Macedonia,MKD,2012,0.00454025,-1.0096226,0.048322797,0,,-1.0987968,0,-0.38097382
North Macedonia,MKD,2013,0.01689161,-2.6465816,0.1757524,0,,1.4626169,0,-0.4200554
North Macedonia,MKD,2014,0.014294473,-1.0115776,-0.21409667,0,,-1.0480361,0.19135167,-0.18432331
North Macedonia,MKD,2015,0.021898884,-1.2322683,0.009455442,0.06454305,,1.7539778,0.13387053,0.7672539
North Macedonia,MKD,2016,0.002584722,-1.1082458,0.74538314,0.05048167,,0.056350708,-0.03213221,1.395361
North Macedonia,MKD,2017,-0.000237495,0.94761467,0.5854559,0.049536653,,-2.1244895,0.000929445,-0.61777496
North Macedonia,MKD,2018,-0.002917502,-1.0868168,-0.20429492,0.007977232,,1.7846963,-0.036489725,-0.492527
North Macedonia,MKD,2019,0.000934999,1.8604116,0.41030622,0.003361374,,-1.6720586,0.010828048,1.041688
North Macedonia,MKD,2020,0.000589166,-3.7349663,0.4106593,0.007006958,0,0.28673434,0.03861612,-0.9946604
North Macedonia,MKD,2021,0.004368614,-1.080081,0.86468744,-0.01110889,0,0.44428158,-0.036576927,1.0310774
North Macedonia,MKD,2022,0.020203888,1.2231817,-1.4592307,-0.056236945,0,-0.29101086,0.010276675,1.3145523
Norway,NOR,1966,0,-0.703743,,0,0,-2.0935516,0,7.767994
Norway,NOR,1967,0,0.40752697,,0,0,13.474991,0,2.405861
Norway,NOR,1968,0,0.15351582,,0,0,20.415054,0,7.915947
Norway,NOR,1969,0,0.9967022,,0,0,-8.380096,0,7.7833176
Norway,NOR,1970,0,0.2090149,,0,0,1.2921906,0,10.833946
Norway,NOR,1971,0,-0.59240913,,0,0,16.077164,0,-1.0227814
Norway,NOR,1972,0,0.8017597,,0,0,12.336548,0,4.5514374
Norway,NOR,1973,0,0.76152134,,0,0,16.1156,0,1.6144409
Norway,NOR,1974,0,1.1857948,,0,0,11.029572,0,-9.208763
Norway,NOR,1975,0,-0.59499073,,0,0,2.1674652,0,3.2748337
Norway,NOR,1976,0,-0.40427113,,0,0,13.611023,0,10.208176
Norway,NOR,1977,0,-1.5423574,,0,0,-29.306732,0,-1.5815659
Norway,NOR,1978,0,0.2924013,2.7097902,0,0,25.678513,0,11.796967
Norway,NOR,1979,0,2.415783,0.95365953,0,0,23.632248,0,-0.64245605
Norway,NOR,1980,0,-0.91156006,0.5698705,0,0,-15.036285,0,-3.9293747
Norway,NOR,1981,0,0.02026081,1.8840599,0,0,27.266388,0,-7.9009933
Norway,NOR,1982,0,-0.43473053,0.8024702,0,0,-0.9906006,0,-4.0712357
Norway,NOR,1983,0,0.71454716,1.3723402,0,0,38.999756,0,-1.800003
Norway,NOR,1984,0,1.4142084,-0.46520138,0,0,0.6357422,0,3.867958
Norway,NOR,1985,0,-0.05326557,0.63965034,0.015961027,0,-10.4086,0,5.0345764
Norway,NOR,1986,0,-1.4158249,1.2676706,0.06703619,0,-18.28012,0,7.759056
Norway,NOR,1987,0,-0.39311695,1.3839703,-0.015960827,0,20.911835,0,-0.37898254
Norway,NOR,1988,0,0.2977743,3.9193096,0.019153051,0,16.51184,0,-7.0016785
Norway,NOR,1989,0,-1.4246397,2.0468788,0.006384447,0,28.218536,0,1.2435913
Norway,NOR,1990,0,-0.63980293,1.2444115,0.58736557,0,8.116943,0,-4.098984
Norway,NOR,1991,0,-1.0382061,2.8260899,-0.012768626,0,-32.559418,0,-7.821686
Norway,NOR,1992,0,0.039030075,1.918951,0.057459414,0,19.329834,0,2.9272842
Norway,NOR,1993,0,0.6869335,1.4072266,0.05107528,0,7.575836,0.020698916,5.645546
Norway,NOR,1994,0,1.1631021,2.093401,0.08618975,0,-22.443573,0.005913971,2.145378
Norway,NOR,1995,0,0.9445324,0.2907505,0.06065166,0,29.235748,0.002957111,-1.2164383
Norway,NOR,1996,0,-0.0624485,2.6400108,0.044691086,0,-52.24408,-0.002957111,7.5417175
Norway,NOR,1997,0,-0.08586693,5.1869774,-0.19791692,0,17.48468,0.005914057,1.5529785
Norway,NOR,1998,0,0.94453335,0.82572937,0.09257418,0,17.529022,0,0.22258759
Norway,NOR,1999,0,-0.7571869,-1.7677574,0.00957638,0,16.999756,0.041397776,-0.99432373
Norway,NOR,2000,0.015672056,0.27321148,4.628742,-0.054267228,,60.222046,0.017741948,-8.421265
Norway,NOR,2001,-0.000101779,-1.2567749,-3.1052132,-0.003192246,,-65.459564,-0.012346394,14.321678
Norway,NOR,2002,-0.000100445,-1.3660603,2.6400108,-0.01596111,,23.720703,0.13959223,-3.8490372
Norway,NOR,2003,0.002510944,-0.21076298,3.2447662,0.2553764,,-71.71039,0.41331446,3.7669525
Norway,NOR,2004,-0.000114528,1.1240721,2.5934944,0.09257388,,7.563904,0.09394944,-2.565918
Norway,NOR,2005,-0.000113081,-1.4363146,-4.041939,-0.08299744,,75.06189,0.702667,-0.378479
Norway,NOR,2006,0.002449194,-1.1943264,-0.38279724,0.17557144,,-48.877747,0.3808341,2.675705
Norway,NOR,2007,-0.00012625,0.7181568,-1.5553017,-0.006384492,,38.27539,0.7125603,-0.72624207
Norway,NOR,2008,0.000718305,0.24198818,1.2338791,0.03511405,,12.793213,0.043345213,-1.6897812
Norway,NOR,2009,0.000709472,-1.6651349,-1.7018661,-0.54267466,,-40.842377,0.16289663,1.1465836
Norway,NOR,2010,0.000978306,2.3611112,-0.32102203,0.38944888,,-25.861053,-0.28874612,2.5838394
Norway,NOR,2011,0.000966361,0.9722223,-0.6480942,-0.031921864,,7.7899475,1.0996203,-2.119316
Norway,NOR,2012,0.000954667,-0.30555534,-0.17200089,-0.04149866,,56.789856,0.70516205,-2.6311417
Norway,NOR,2013,0.00230586,-0.5,-0.32316208,0.22345412,,-39.36853,0.8819947,4.0507507
Norway,NOR,2014,0.004716473,0.8611107,2.845028,-0.45616573,,17.761108,0.8795595,-6.0099487
Norway,NOR,2015,0.004660279,-1.0261536,2.685646,-0.000319183,,2.7598267,0.7667551,-0.0471344
Norway,NOR,2016,0.027627777,0.23749638,-1.5765343,-0.063844204,,12.549225,-1.1082134,-3.8267975
Norway,NOR,2017,0.042634167,0.4131317,2.1649704,0.0829972,,-3.4224548,1.9307108,-0.5600281
Norway,NOR,2018,0.054713614,-0.22283077,-1.5906715,-0.175035,,-11.19751,2.6621618,3.1265106
Norway,NOR,2019,0.11576833,-0.21599197,1.3895569,0.1558978,,-37.41992,4.306262,-4.0065765
Norway,NOR,2020,0.079689145,-0.09793568,-1.6323662,-0.042121112,0,39.846832,11.465405,-5.466446
Norway,NOR,2021,0.10016197,0.8135061,-1.9516449,-0.050117493,0,4.8464355,4.7639027,1.5864944
Norway,NOR,2022,0.25539804,-0.45506763,-2.2899818,0.14736444,0,-42.256073,7.848509,-5.4677734
OECD (EI),,1966,0,-45.01758,388.01367,5.788521,24.624733,121.704834,0,1009.7715
OECD (EI),,1967,0,-189.20898,322.65234,0.61577225,18.0372,59.748047,0,1059.333
OECD (EI),,1968,0,221.51074,509.05176,6.6785355,29.07798,64.263916,0,1372.8545
OECD (EI),,1969,0,132.13965,610.88477,3.526802,23.872223,111.4209,0,1462.8828
OECD (EI),,1970,0,-150.65332,571.1748,5.956703,44.71402,71.36841,0,1580.5664
